pred,season,team1,team2,team1_wins,team1_wscore,team1_seed,team2_wins,team2_wscore,team2_seed
0,I,676,722,0,0,0,4,272,2
0,J,676,722,0,0,0,2,148,2
1,N,676,722,3,263,3,1,77,8
1,O,676,722,1,86,10,0,0,0
1,F,676,731,1,70,9,0,0,0
1,G,676,731,3,258,12,2,134,3
1,H,676,731,1,72,6,2,161,2
0,I,676,731,0,0,0,2,112,3
0,K,676,731,0,0,0,1,79,5
0,L,676,731,0,0,0,2,163,3
0,M,676,731,0,0,0,1,82,4
1,N,676,731,3,263,3,3,216,1
1,O,676,731,1,86,10,1,89,3
0,P,676,731,0,0,0,1,74,1
1,F,676,733,1,70,9,0,0,0
1,G,676,733,3,258,12,0,0,0
1,H,676,733,1,72,6,0,0,0
1,N,676,733,3,263,3,0,0,0
1,O,676,733,1,86,10,0,0,0
0,A,676,738,0,0,0,1,73,1
0,B,676,738,0,0,0,1,83,8
0,C,676,738,0,0,0,2,175,2
0,D,676,738,0,0,0,2,131,10
0,E,676,738,0,0,0,3,203,6
1,F,676,738,1,70,9,0,0,0
1,G,676,738,3,258,12,0,0,0
0.5,H,676,738,1,72,6,1,80,9
0,L,676,738,0,0,0,1,72,9
0,M,676,738,0,0,0,1,90,6
1,N,676,738,3,263,3,2,137,5
1,O,676,738,1,86,10,2,135,4
0,P,676,738,0,0,0,1,65,3
0,Q,676,738,0,0,0,1,72,10
1,F,676,740,1,70,9,0,0,0
1,G,676,740,3,258,12,0,0,0
1,H,676,740,1,72,6,0,0,0
1,N,676,740,3,263,3,0,0,0
1,O,676,740,1,86,10,0,0,0
1,F,676,745,1,70,9,0,0,0
1,G,676,745,3,258,12,0,0,0
1,H,676,745,1,72,6,0,0,0
1,N,676,745,3,263,3,0,0,0
1,O,676,745,1,86,10,0,0,0
1,F,676,765,1,70,9,0,0,0
1,G,676,765,3,258,12,0,0,0
1,H,676,765,1,72,6,0,0,0
1,N,676,765,3,263,3,0,0,0
1,O,676,765,1,86,10,0,0,0
1,F,676,766,1,70,9,0,0,0
1,G,676,766,3,258,12,1,81,16
1,H,676,766,1,72,6,0,0,0
0,M,676,766,0,0,0,1,83,13
1,N,676,766,3,263,3,1,74,9
1,O,676,766,1,86,10,0,0,0
0,A,676,786,0,0,0,5,377,4
0,C,676,786,0,0,0,2,119,5
0,E,676,786,0,0,0,2,131,4
1,F,676,786,1,70,9,1,79,5
1,G,676,786,3,258,12,0,0,0
1,H,676,786,1,72,6,6,462,3
0,I,676,786,0,0,0,2,152,5
1,N,676,786,3,263,3,2,137,3
1,O,676,786,1,86,10,2,166,1
0,P,676,786,0,0,0,1,77,3
0,Q,676,786,0,0,0,3,211,1
0,R,676,786,0,0,0,4,263,4
0,A,676,789,0,0,0,1,61,7
0,B,676,789,0,0,0,1,62,9
0,D,676,789,0,0,0,3,202,6
0,E,676,789,0,0,0,1,73,2
0,F,676,789,1,70,9,3,238,11
1,G,676,789,3,258,12,0,0,0
1,H,676,789,1,72,6,0,0,0
1,N,676,789,3,263,3,0,0,0
1,O,676,789,1,86,10,0,0,0
0,P,676,789,0,0,0,1,66,7
0,R,676,789,0,0,0,1,76,9
0,D,676,790,0,0,0,1,62,4
0,E,676,790,0,0,0,2,128,4
1,F,676,790,1,70,9,0,0,0
1,G,676,790,3,258,12,0,0,0
1,H,676,790,1,72,6,0,0,0
0,K,676,790,0,0,0,1,63,2
0,L,676,790,0,0,0,2,198,5
0,M,676,790,0,0,0,2,148,2
1,N,676,790,3,263,3,0,0,0
1,O,676,790,1,86,10,3,221,6
0,A,676,793,0,0,0,1,80,10
0,B,676,793,0,0,0,2,153,10
0,E,676,793,0,0,0,1,77,5
1,F,676,793,1,70,9,0,0,0
1,G,676,793,3,258,12,2,138,6
1,H,676,793,1,72,6,4,326,1
0,I,676,793,0,0,0,2,144,3
0,K,676,793,0,0,0,3,209,2
0,L,676,793,0,0,0,1,79,4
0,M,676,793,0,0,0,3,231,2
1,N,676,793,3,263,3,1,76,7
1,O,676,793,1,86,10,0,0,0
0,P,676,793,0,0,0,1,85,4
1,F,676,794,1,70,9,0,0,0
1,G,676,794,3,258,12,0,0,0
1,H,676,794,1,72,6,0,0,0
0,K,676,794,0,0,0,1,66,12
0,L,676,794,0,0,0,2,140,3
0,M,676,794,0,0,0,1,67,9
1,N,676,794,3,263,3,1,79,9
1,O,676,794,1,86,10,1,69,5
0,B,676,810,0,0,0,3,279,2
0,C,676,810,0,0,0,2,150,6
0,E,676,810,0,0,0,2,170,6
1,F,676,810,1,70,9,2,136,4
1,G,676,810,3,258,12,2,185,8
1,H,676,810,1,72,6,0,0,0
0,K,676,810,0,0,0,5,322,2
0,L,676,810,0,0,0,4,256,2
0,M,676,810,0,0,0,4,285,1
1,N,676,810,3,263,3,1,65,6
1,O,676,810,1,86,10,0,0,0
0,P,676,810,0,0,0,1,78,7
1,F,676,818,1,70,9,3,223,6
1,G,676,818,3,258,12,0,0,0
1,H,676,818,1,72,6,0,0,0
0,L,676,818,0,0,0,2,164,5
1,N,676,818,3,263,3,1,72,10
1,O,676,818,1,86,10,0,0,0
0,A,676,821,0,0,0,2,145,4
0,B,676,821,0,0,0,3,234,2
0,C,676,821,0,0,0,5,366,3
0,D,676,821,0,0,0,1,80,2
0,E,676,821,0,0,0,1,48,8
1,F,676,821,1,70,9,0,0,0
1,G,676,821,3,258,12,0,0,0
0.5,H,676,821,1,72,6,1,60,9
0,J,676,821,0,0,0,2,127,6
1,N,676,821,3,263,3,0,0,0
1,O,676,821,1,86,10,0,0,0
0.5,F,676,822,1,70,9,1,77,12
1,G,676,822,3,258,12,0,0,0
1,H,676,822,1,72,6,0,0,0
1,N,676,822,3,263,3,0,0,0
1,O,676,822,1,86,10,0,0,0
1,F,676,825,1,70,9,0,0,0
1,G,676,825,3,258,12,0,0,0
1,H,676,825,1,72,6,0,0,0
0,L,676,825,0,0,0,1,79,11
1,N,676,825,3,263,3,0,0,0
1,O,676,825,1,86,10,0,0,0
0,P,676,825,0,0,0,5,370,11
0,Q,676,825,0,0,0,1,62,12
0,R,676,825,0,0,0,1,88,5
0,A,676,829,0,0,0,1,92,3
0,B,676,829,0,0,0,1,101,4
1,F,676,829,1,70,9,0,0,0
1,G,676,829,3,258,12,0,0,0
1,H,676,829,1,72,6,0,0,0
0,J,676,829,0,0,0,2,131,5
0,K,676,829,0,0,0,3,200,1
0,M,676,829,0,0,0,2,159,12
0.5,N,676,829,3,263,3,4,324,3
1,O,676,829,1,86,10,1,73,2
1,F,676,835,1,70,9,0,0,0
1,G,676,835,3,258,12,0,0,0
1,H,676,835,1,72,6,0,0,0
0,M,676,835,0,0,0,2,173,12
1,N,676,835,3,263,3,1,76,12
1,O,676,835,1,86,10,0,0,0
0,Q,676,835,0,0,0,1,59,16
0,A,676,839,0,0,0,3,187,2
0,B,676,839,0,0,0,1,68,3
1,F,676,839,1,70,9,0,0,0
1,G,676,839,3,258,12,1,83,7
1,H,676,839,1,72,6,1,76,2
0,I,676,839,0,0,0,2,163,4
0,J,676,839,0,0,0,1,70,2
1,N,676,839,3,263,3,0,0,0
1,O,676,839,1,86,10,1,81,9
0,C,676,840,0,0,0,2,150,11
1,F,676,840,1,70,9,0,0,0
1,G,676,840,3,258,12,0,0,0
1,H,676,840,1,72,6,0,0,0
0,J,676,840,0,0,0,2,185,1
0,K,676,840,0,0,0,2,142,5
1,N,676,840,3,263,3,1,71,4
0,O,676,840,1,86,10,2,162,11
0,P,676,840,0,0,0,1,68,7
0,C,676,843,0,0,0,2,157,10
1,F,676,843,1,70,9,0,0,0
1,G,676,843,3,258,12,0,0,0
1,H,676,843,1,72,6,0,0,0
0,J,676,843,0,0,0,3,239,7
0,K,676,843,0,0,0,2,131,6
0,M,676,843,0,0,0,2,148,7
1,N,676,843,3,263,3,0,0,0
1,O,676,843,1,86,10,4,287,2
0,P,676,843,0,0,0,1,84,5
0,E,676,849,0,0,0,4,257,8
1,F,676,849,1,70,9,0,0,0
1,G,676,849,3,258,12,1,80,8
1,H,676,849,1,72,6,2,142,5
0,I,676,849,0,0,0,1,76,6
0,J,676,849,0,0,0,3,193,6
0,L,676,849,0,0,0,1,76,2
0,M,676,849,0,0,0,2,143,3
1,N,676,849,3,263,3,1,61,12
1,O,676,849,1,86,10,1,53,4
0,P,676,849,0,0,0,2,142,4
0,Q,676,849,0,0,0,2,133,4
0,B,676,853,0,0,0,1,80,7
1,F,676,853,1,70,9,0,0,0
1,G,676,853,3,258,12,1,70,7
1,H,676,853,1,72,6,1,71,3
0,I,676,853,0,0,0,3,248,7
0,L,676,853,0,0,0,1,79,9
0,M,676,853,0,0,0,3,237,3
1,N,676,853,3,263,3,2,137,4
1,O,676,853,1,86,10,2,136,6
0,Q,676,853,0,0,0,2,137,10
1,N,682,683,1,58,16,0,0,0
1,P,682,683,1,62,13,0,0,0
1,N,682,689,1,58,16,0,0,0
1,P,682,689,1,62,13,0,0,0
0,A,682,708,0,0,0,1,83,6
0,B,682,708,0,0,0,4,315,1
0,C,682,708,0,0,0,4,329,1
0,E,682,708,0,0,0,4,277,8
0,F,682,708,0,0,0,1,70,2
0,I,682,708,0,0,0,1,63,6
0,J,682,708,0,0,0,6,505,1
0,K,682,708,0,0,0,1,69,3
0,L,682,708,0,0,0,3,241,1
0,M,682,708,0,0,0,4,372,1
1,N,682,708,1,58,16,6,527,1
1,P,682,708,1,62,13,3,269,2
0,Q,682,708,0,0,0,3,237,1
0,R,682,708,0,0,0,1,78,8
1,N,682,714,1,58,16,0,0,0
0,O,682,714,0,0,0,2,138,9
1,P,682,714,1,62,13,0,0,0
0,D,682,720,0,0,0,4,296,4
0,E,682,720,0,0,0,1,87,3
0,G,682,720,0,0,0,1,69,4
0,K,682,720,0,0,0,1,70,2
0,L,682,720,0,0,0,5,400,1
1,N,682,720,1,58,16,0,0,0
0,O,682,720,0,0,0,2,143,2
1,P,682,720,1,62,13,2,173,1
0,Q,682,720,0,0,0,4,309,2
0,R,682,720,0,0,0,3,246,2
0,D,682,721,0,0,0,2,146,13
0,E,682,721,0,0,0,1,74,3
0,G,682,721,0,0,0,4,318,2
0,H,682,721,0,0,0,3,210,1
0,J,682,721,0,0,0,1,84,3
0,M,682,721,0,0,0,1,72,6
1,N,682,721,1,58,16,3,239,2
1,P,682,721,1,62,13,0,0,0
0,C,682,722,0,0,0,1,74,8
0,D,682,722,0,0,0,1,69,9
0,E,682,722,0,0,0,3,229,3
0,H,682,722,0,0,0,1,77,6
0,I,682,722,0,0,0,4,272,2
0,J,682,722,0,0,0,2,148,2
1,N,682,722,1,58,16,1,77,8
1,P,682,722,1,62,13,0,0,0
0,G,682,731,0,0,0,2,134,3
0,H,682,731,0,0,0,2,161,2
0,I,682,731,0,0,0,2,112,3
0,K,682,731,0,0,0,1,79,5
0,L,682,731,0,0,0,2,163,3
0,M,682,731,0,0,0,1,82,4
1,N,682,731,1,58,16,3,216,1
0,O,682,731,0,0,0,1,89,3
1,P,682,731,1,62,13,1,74,1
1,N,682,733,1,58,16,0,0,0
1,P,682,733,1,62,13,0,0,0
0,A,682,738,0,0,0,1,73,1
0,B,682,738,0,0,0,1,83,8
0,C,682,738,0,0,0,2,175,2
0,D,682,738,0,0,0,2,131,10
0,E,682,738,0,0,0,3,203,6
0,H,682,738,0,0,0,1,80,9
0,L,682,738,0,0,0,1,72,9
0,M,682,738,0,0,0,1,90,6
1,N,682,738,1,58,16,2,137,5
0,O,682,738,0,0,0,2,135,4
1,P,682,738,1,62,13,1,65,3
0,Q,682,738,0,0,0,1,72,10
1,N,682,740,1,58,16,0,0,0
1,P,682,740,1,62,13,0,0,0
1,N,682,745,1,58,16,0,0,0
1,P,682,745,1,62,13,0,0,0
1,N,682,765,1,58,16,0,0,0
1,P,682,765,1,62,13,0,0,0
0,G,682,766,0,0,0,1,81,16
0,M,682,766,0,0,0,1,83,13
1,N,682,766,1,58,16,1,74,9
1,P,682,766,1,62,13,0,0,0
0,A,682,786,0,0,0,5,377,4
0,C,682,786,0,0,0,2,119,5
0,E,682,786,0,0,0,2,131,4
0,F,682,786,0,0,0,1,79,5
0,H,682,786,0,0,0,6,462,3
0,I,682,786,0,0,0,2,152,5
1,N,682,786,1,58,16,2,137,3
0,O,682,786,0,0,0,2,166,1
1,P,682,786,1,62,13,1,77,3
0,Q,682,786,0,0,0,3,211,1
0,R,682,786,0,0,0,4,263,4
0,A,682,789,0,0,0,1,61,7
0,B,682,789,0,0,0,1,62,9
0,D,682,789,0,0,0,3,202,6
0,E,682,789,0,0,0,1,73,2
0,F,682,789,0,0,0,3,238,11
1,N,682,789,1,58,16,0,0,0
1,P,682,789,1,62,13,1,66,7
0,R,682,789,0,0,0,1,76,9
0,D,682,790,0,0,0,1,62,4
0,E,682,790,0,0,0,2,128,4
0,K,682,790,0,0,0,1,63,2
0,L,682,790,0,0,0,2,198,5
0,M,682,790,0,0,0,2,148,2
1,N,682,790,1,58,16,0,0,0
0,O,682,790,0,0,0,3,221,6
1,P,682,790,1,62,13,0,0,0
0,A,682,793,0,0,0,1,80,10
0,B,682,793,0,0,0,2,153,10
0,E,682,793,0,0,0,1,77,5
0,G,682,793,0,0,0,2,138,6
0,H,682,793,0,0,0,4,326,1
0,I,682,793,0,0,0,2,144,3
0,K,682,793,0,0,0,3,209,2
0,L,682,793,0,0,0,1,79,4
0,M,682,793,0,0,0,3,231,2
1,N,682,793,1,58,16,1,76,7
1,P,682,793,1,62,13,1,85,4
0,K,682,794,0,0,0,1,66,12
0,L,682,794,0,0,0,2,140,3
0,M,682,794,0,0,0,1,67,9
1,N,682,794,1,58,16,1,79,9
0,O,682,794,0,0,0,1,69,5
1,P,682,794,1,62,13,0,0,0
0,B,682,810,0,0,0,3,279,2
0,C,682,810,0,0,0,2,150,6
0,E,682,810,0,0,0,2,170,6
0,F,682,810,0,0,0,2,136,4
0,G,682,810,0,0,0,2,185,8
0,K,682,810,0,0,0,5,322,2
0,L,682,810,0,0,0,4,256,2
0,M,682,810,0,0,0,4,285,1
1,N,682,810,1,58,16,1,65,6
1,P,682,810,1,62,13,1,78,7
0,F,682,818,0,0,0,3,223,6
0,L,682,818,0,0,0,2,164,5
1,N,682,818,1,58,16,1,72,10
1,P,682,818,1,62,13,0,0,0
0,A,682,821,0,0,0,2,145,4
0,B,682,821,0,0,0,3,234,2
0,C,682,821,0,0,0,5,366,3
0,D,682,821,0,0,0,1,80,2
0,E,682,821,0,0,0,1,48,8
0,H,682,821,0,0,0,1,60,9
0,J,682,821,0,0,0,2,127,6
1,N,682,821,1,58,16,0,0,0
1,P,682,821,1,62,13,0,0,0
0,F,682,822,0,0,0,1,77,12
1,N,682,822,1,58,16,0,0,0
1,P,682,822,1,62,13,0,0,0
0,L,682,825,0,0,0,1,79,11
1,N,682,825,1,58,16,0,0,0
1,P,682,825,1,62,13,5,370,11
0,Q,682,825,0,0,0,1,62,12
0,R,682,825,0,0,0,1,88,5
0,A,682,829,0,0,0,1,92,3
0,B,682,829,0,0,0,1,101,4
0,J,682,829,0,0,0,2,131,5
0,K,682,829,0,0,0,3,200,1
0,M,682,829,0,0,0,2,159,12
1,N,682,829,1,58,16,4,324,3
0,O,682,829,0,0,0,1,73,2
1,P,682,829,1,62,13,0,0,0
0,M,682,835,0,0,0,2,173,12
1,N,682,835,1,58,16,1,76,12
1,P,682,835,1,62,13,0,0,0
0,Q,682,835,0,0,0,1,59,16
0,A,682,839,0,0,0,3,187,2
0,B,682,839,0,0,0,1,68,3
0,G,682,839,0,0,0,1,83,7
0,H,682,839,0,0,0,1,76,2
0,I,682,839,0,0,0,2,163,4
0,J,682,839,0,0,0,1,70,2
1,N,682,839,1,58,16,0,0,0
0,O,682,839,0,0,0,1,81,9
1,P,682,839,1,62,13,0,0,0
0,C,682,840,0,0,0,2,150,11
0,J,682,840,0,0,0,2,185,1
0,K,682,840,0,0,0,2,142,5
1,N,682,840,1,58,16,1,71,4
0,O,682,840,0,0,0,2,162,11
1,P,682,840,1,62,13,1,68,7
0,C,682,843,0,0,0,2,157,10
0,J,682,843,0,0,0,3,239,7
0,K,682,843,0,0,0,2,131,6
0,M,682,843,0,0,0,2,148,7
1,N,682,843,1,58,16,0,0,0
0,O,682,843,0,0,0,4,287,2
1,P,682,843,1,62,13,1,84,5
0,E,682,849,0,0,0,4,257,8
0,G,682,849,0,0,0,1,80,8
0,H,682,849,0,0,0,2,142,5
0,I,682,849,0,0,0,1,76,6
0,J,682,849,0,0,0,3,193,6
0,L,682,849,0,0,0,1,76,2
0,M,682,849,0,0,0,2,143,3
1,N,682,849,1,58,16,1,61,12
0,O,682,849,0,0,0,1,53,4
1,P,682,849,1,62,13,2,142,4
0,Q,682,849,0,0,0,2,133,4
0,B,682,853,0,0,0,1,80,7
0,G,682,853,0,0,0,1,70,7
0,H,682,853,0,0,0,1,71,3
0,I,682,853,0,0,0,3,248,7
0,L,682,853,0,0,0,1,79,9
0,M,682,853,0,0,0,3,237,3
1,N,682,853,1,58,16,2,137,4
0,O,682,853,0,0,0,2,136,6
1,P,682,853,1,62,13,0,0,0
0,Q,682,853,0,0,0,2,137,10
0,A,683,708,0,0,0,1,83,6
0,B,683,708,0,0,0,4,315,1
0,C,683,708,0,0,0,4,329,1
0,E,683,708,0,0,0,4,277,8
0,F,683,708,0,0,0,1,70,2
0,I,683,708,0,0,0,1,63,6
0,J,683,708,0,0,0,6,505,1
0,K,683,708,0,0,0,1,69,3
0,L,683,708,0,0,0,3,241,1
0,M,683,708,0,0,0,4,372,1
0,N,683,708,0,0,0,6,527,1
0,P,683,708,0,0,0,3,269,2
0,Q,683,708,0,0,0,3,237,1
0,R,683,708,0,0,0,1,78,8
0,O,683,714,0,0,0,2,138,9
0,D,683,720,0,0,0,4,296,4
0,E,683,720,0,0,0,1,87,3
0,G,683,720,0,0,0,1,69,4
0,K,683,720,0,0,0,1,70,2
0,L,683,720,0,0,0,5,400,1
0,O,683,720,0,0,0,2,143,2
0,P,683,720,0,0,0,2,173,1
0,Q,683,720,0,0,0,4,309,2
0,R,683,720,0,0,0,3,246,2
0,D,683,721,0,0,0,2,146,13
0,E,683,721,0,0,0,1,74,3
0,G,683,721,0,0,0,4,318,2
0,H,683,721,0,0,0,3,210,1
0,J,683,721,0,0,0,1,84,3
0,M,683,721,0,0,0,1,72,6
0,N,683,721,0,0,0,3,239,2
0,C,683,722,0,0,0,1,74,8
0,D,683,722,0,0,0,1,69,9
0,E,683,722,0,0,0,3,229,3
0,H,683,722,0,0,0,1,77,6
0,I,683,722,0,0,0,4,272,2
0,J,683,722,0,0,0,2,148,2
0,N,683,722,0,0,0,1,77,8
0,G,683,731,0,0,0,2,134,3
0,H,683,731,0,0,0,2,161,2
0,I,683,731,0,0,0,2,112,3
0,K,683,731,0,0,0,1,79,5
0,L,683,731,0,0,0,2,163,3
0,M,683,731,0,0,0,1,82,4
0,N,683,731,0,0,0,3,216,1
0,O,683,731,0,0,0,1,89,3
0,P,683,731,0,0,0,1,74,1
0,A,683,738,0,0,0,1,73,1
0,B,683,738,0,0,0,1,83,8
0,C,683,738,0,0,0,2,175,2
0,D,683,738,0,0,0,2,131,10
0,E,683,738,0,0,0,3,203,6
0,H,683,738,0,0,0,1,80,9
0,L,683,738,0,0,0,1,72,9
0,M,683,738,0,0,0,1,90,6
0,N,683,738,0,0,0,2,137,5
0,O,683,738,0,0,0,2,135,4
0,P,683,738,0,0,0,1,65,3
0,Q,683,738,0,0,0,1,72,10
0,G,683,766,0,0,0,1,81,16
0,M,683,766,0,0,0,1,83,13
0,N,683,766,0,0,0,1,74,9
0,A,683,786,0,0,0,5,377,4
0,C,683,786,0,0,0,2,119,5
0,E,683,786,0,0,0,2,131,4
0,F,683,786,0,0,0,1,79,5
0,H,683,786,0,0,0,6,462,3
0,I,683,786,0,0,0,2,152,5
0,N,683,786,0,0,0,2,137,3
0,O,683,786,0,0,0,2,166,1
0,P,683,786,0,0,0,1,77,3
0,Q,683,786,0,0,0,3,211,1
0,R,683,786,0,0,0,4,263,4
0,A,683,789,0,0,0,1,61,7
0,B,683,789,0,0,0,1,62,9
0,D,683,789,0,0,0,3,202,6
0,E,683,789,0,0,0,1,73,2
0,F,683,789,0,0,0,3,238,11
0,P,683,789,0,0,0,1,66,7
0,R,683,789,0,0,0,1,76,9
0,D,683,790,0,0,0,1,62,4
0,E,683,790,0,0,0,2,128,4
0,K,683,790,0,0,0,1,63,2
0,L,683,790,0,0,0,2,198,5
0,M,683,790,0,0,0,2,148,2
0,O,683,790,0,0,0,3,221,6
0,A,683,793,0,0,0,1,80,10
0,B,683,793,0,0,0,2,153,10
0,E,683,793,0,0,0,1,77,5
0,G,683,793,0,0,0,2,138,6
0,H,683,793,0,0,0,4,326,1
0,I,683,793,0,0,0,2,144,3
0,K,683,793,0,0,0,3,209,2
0,L,683,793,0,0,0,1,79,4
0,M,683,793,0,0,0,3,231,2
0,N,683,793,0,0,0,1,76,7
0,P,683,793,0,0,0,1,85,4
0,K,683,794,0,0,0,1,66,12
0,L,683,794,0,0,0,2,140,3
0,M,683,794,0,0,0,1,67,9
0,N,683,794,0,0,0,1,79,9
0,O,683,794,0,0,0,1,69,5
0,B,683,810,0,0,0,3,279,2
0,C,683,810,0,0,0,2,150,6
0,E,683,810,0,0,0,2,170,6
0,F,683,810,0,0,0,2,136,4
0,G,683,810,0,0,0,2,185,8
0,K,683,810,0,0,0,5,322,2
0,L,683,810,0,0,0,4,256,2
0,M,683,810,0,0,0,4,285,1
0,N,683,810,0,0,0,1,65,6
0,P,683,810,0,0,0,1,78,7
0,F,683,818,0,0,0,3,223,6
0,L,683,818,0,0,0,2,164,5
0,N,683,818,0,0,0,1,72,10
0,A,683,821,0,0,0,2,145,4
0,B,683,821,0,0,0,3,234,2
0,C,683,821,0,0,0,5,366,3
0,D,683,821,0,0,0,1,80,2
0,E,683,821,0,0,0,1,48,8
0,H,683,821,0,0,0,1,60,9
0,J,683,821,0,0,0,2,127,6
0,F,683,822,0,0,0,1,77,12
0,L,683,825,0,0,0,1,79,11
0,P,683,825,0,0,0,5,370,11
0,Q,683,825,0,0,0,1,62,12
0,R,683,825,0,0,0,1,88,5
0,A,683,829,0,0,0,1,92,3
0,B,683,829,0,0,0,1,101,4
0,J,683,829,0,0,0,2,131,5
0,K,683,829,0,0,0,3,200,1
0,M,683,829,0,0,0,2,159,12
0,N,683,829,0,0,0,4,324,3
0,O,683,829,0,0,0,1,73,2
0,M,683,835,0,0,0,2,173,12
0,N,683,835,0,0,0,1,76,12
0,Q,683,835,0,0,0,1,59,16
0,A,683,839,0,0,0,3,187,2
0,B,683,839,0,0,0,1,68,3
0,G,683,839,0,0,0,1,83,7
0,H,683,839,0,0,0,1,76,2
0,I,683,839,0,0,0,2,163,4
0,J,683,839,0,0,0,1,70,2
0,O,683,839,0,0,0,1,81,9
0,C,683,840,0,0,0,2,150,11
0,J,683,840,0,0,0,2,185,1
0,K,683,840,0,0,0,2,142,5
0,N,683,840,0,0,0,1,71,4
0,O,683,840,0,0,0,2,162,11
0,P,683,840,0,0,0,1,68,7
0,C,683,843,0,0,0,2,157,10
0,J,683,843,0,0,0,3,239,7
0,K,683,843,0,0,0,2,131,6
0,M,683,843,0,0,0,2,148,7
0,O,683,843,0,0,0,4,287,2
0,P,683,843,0,0,0,1,84,5
0,E,683,849,0,0,0,4,257,8
0,G,683,849,0,0,0,1,80,8
0,H,683,849,0,0,0,2,142,5
0,I,683,849,0,0,0,1,76,6
0,J,683,849,0,0,0,3,193,6
0,L,683,849,0,0,0,1,76,2
0,M,683,849,0,0,0,2,143,3
0,N,683,849,0,0,0,1,61,12
0,O,683,849,0,0,0,1,53,4
0,P,683,849,0,0,0,2,142,4
0,Q,683,849,0,0,0,2,133,4
0,B,683,853,0,0,0,1,80,7
0,G,683,853,0,0,0,1,70,7
0,H,683,853,0,0,0,1,71,3
0,I,683,853,0,0,0,3,248,7
0,L,683,853,0,0,0,1,79,9
0,M,683,853,0,0,0,3,237,3
0,N,683,853,0,0,0,2,137,4
0,O,683,853,0,0,0,2,136,6
0,Q,683,853,0,0,0,2,137,10
0,A,689,708,0,0,0,1,83,6
0,B,689,708,0,0,0,4,315,1
0,C,689,708,0,0,0,4,329,1
0,E,689,708,0,0,0,4,277,8
0,F,689,708,0,0,0,1,70,2
0,I,689,708,0,0,0,1,63,6
0,J,689,708,0,0,0,6,505,1
0,K,689,708,0,0,0,1,69,3
0,L,689,708,0,0,0,3,241,1
0,M,689,708,0,0,0,4,372,1
0,N,689,708,0,0,0,6,527,1
0,P,689,708,0,0,0,3,269,2
0,Q,689,708,0,0,0,3,237,1
0,R,689,708,0,0,0,1,78,8
0,O,689,714,0,0,0,2,138,9
0,D,689,720,0,0,0,4,296,4
0,E,689,720,0,0,0,1,87,3
0,G,689,720,0,0,0,1,69,4
0,K,689,720,0,0,0,1,70,2
0,L,689,720,0,0,0,5,400,1
0,O,689,720,0,0,0,2,143,2
0,P,689,720,0,0,0,2,173,1
0,Q,689,720,0,0,0,4,309,2
0,R,689,720,0,0,0,3,246,2
0,D,689,721,0,0,0,2,146,13
0,E,689,721,0,0,0,1,74,3
0,G,689,721,0,0,0,4,318,2
0,H,689,721,0,0,0,3,210,1
0,J,689,721,0,0,0,1,84,3
0,M,689,721,0,0,0,1,72,6
0,N,689,721,0,0,0,3,239,2
0,C,689,722,0,0,0,1,74,8
0,D,689,722,0,0,0,1,69,9
0,E,689,722,0,0,0,3,229,3
0,H,689,722,0,0,0,1,77,6
0,I,689,722,0,0,0,4,272,2
0,J,689,722,0,0,0,2,148,2
0,N,689,722,0,0,0,1,77,8
0,G,689,731,0,0,0,2,134,3
0,H,689,731,0,0,0,2,161,2
0,I,689,731,0,0,0,2,112,3
0,K,689,731,0,0,0,1,79,5
0,L,689,731,0,0,0,2,163,3
0,M,689,731,0,0,0,1,82,4
0,N,689,731,0,0,0,3,216,1
0,O,689,731,0,0,0,1,89,3
0,P,689,731,0,0,0,1,74,1
0,A,689,738,0,0,0,1,73,1
0,B,689,738,0,0,0,1,83,8
0,C,689,738,0,0,0,2,175,2
0,D,689,738,0,0,0,2,131,10
0,E,689,738,0,0,0,3,203,6
0,H,689,738,0,0,0,1,80,9
0,L,689,738,0,0,0,1,72,9
0,M,689,738,0,0,0,1,90,6
0,N,689,738,0,0,0,2,137,5
0,O,689,738,0,0,0,2,135,4
0,P,689,738,0,0,0,1,65,3
0,Q,689,738,0,0,0,1,72,10
0,G,689,766,0,0,0,1,81,16
0,M,689,766,0,0,0,1,83,13
0,N,689,766,0,0,0,1,74,9
0,A,689,786,0,0,0,5,377,4
0,C,689,786,0,0,0,2,119,5
0,E,689,786,0,0,0,2,131,4
0,F,689,786,0,0,0,1,79,5
0,H,689,786,0,0,0,6,462,3
0,I,689,786,0,0,0,2,152,5
0,N,689,786,0,0,0,2,137,3
0,O,689,786,0,0,0,2,166,1
0,P,689,786,0,0,0,1,77,3
0,Q,689,786,0,0,0,3,211,1
0,R,689,786,0,0,0,4,263,4
0,A,689,789,0,0,0,1,61,7
0,B,689,789,0,0,0,1,62,9
0,D,689,789,0,0,0,3,202,6
0,E,689,789,0,0,0,1,73,2
0,F,689,789,0,0,0,3,238,11
0,P,689,789,0,0,0,1,66,7
0,R,689,789,0,0,0,1,76,9
0,D,689,790,0,0,0,1,62,4
0,E,689,790,0,0,0,2,128,4
0,K,689,790,0,0,0,1,63,2
0,L,689,790,0,0,0,2,198,5
0,M,689,790,0,0,0,2,148,2
0,O,689,790,0,0,0,3,221,6
0,A,689,793,0,0,0,1,80,10
0,B,689,793,0,0,0,2,153,10
0,E,689,793,0,0,0,1,77,5
0,G,689,793,0,0,0,2,138,6
0,H,689,793,0,0,0,4,326,1
