id,pred
Q_557_849,0.329
Q_557_853,0.456
Q_559_562,0.467
Q_559_568,0.588
Q_559_574,0.631
Q_559_577,0.35
Q_559_592,0.423
Q_559_595,0.36
Q_559_603,0.36
Q_559_607,0.445
Q_559_612,0.567
Q_559_625,0.37
Q_559_627,0.61
Q_559_629,0.467
Q_559_636,0.3
Q_559_637,0.467
Q_559_640,0.282
Q_559_643,0.651
Q_559_644,0.62
Q_559_647,0.567
Q_559_648,0.651
Q_559_651,0.349
Q_559_653,0.631
Q_559_660,0.349
Q_559_666,0.478
Q_559_670,0.391
Q_559_671,0.31
Q_559_676,0.35
Q_559_680,0.588
Q_559_685,0.651
Q_559_687,0.423
Q_559_695,0.522
Q_559_701,0.402
Q_559_702,0.588
Q_559_707,0.62
Q_559_708,0.3
Q_559_717,0.456
Q_559_719,0.566
Q_559_720,0.31
Q_559_738,0.511
Q_559_748,0.61
Q_559_754,0.434
Q_559_771,0.544
Q_559_772,0.5
Q_559_775,0.61
Q_559_780,0.489
Q_559_781,0.456
Q_559_786,0.3
Q_559_789,0.412
Q_559_793,0.545
Q_559_814,0.651
Q_559_817,0.434
Q_559_825,0.556
Q_559_827,0.402
Q_559_828,0.641
Q_559_830,0.523
Q_559_835,0.641
Q_559_843,0.523
Q_559_846,0.412
Q_559_849,0.37
Q_559_853,0.5
Q_562_568,0.621
Q_562_574,0.662
Q_562_577,0.382
Q_562_592,0.457
Q_562_595,0.392
Q_562_603,0.392
Q_562_607,0.479
Q_562_612,0.6
Q_562_625,0.403
Q_562_627,0.642
Q_562_629,0.501
Q_562_636,0.33
Q_562_637,0.501
Q_562_640,0.311
Q_562_643,0.682
Q_562_644,0.652
Q_562_647,0.6
Q_562_648,0.682
Q_562_651,0.381
Q_562_653,0.662
Q_562_660,0.381
Q_562_666,0.513
Q_562_670,0.424
Q_562_671,0.34
Q_562_676,0.382
Q_562_680,0.621
Q_562_685,0.682
Q_562_687,0.457
Q_562_695,0.557
Q_562_701,0.435
Q_562_702,0.621
Q_562_707,0.652
Q_562_708,0.33
Q_562_717,0.491
Q_562_719,0.6
Q_562_720,0.34
Q_562_738,0.546
Q_562_748,0.642
Q_562_754,0.468
Q_562_771,0.578
Q_562_772,0.535
Q_562_775,0.642
Q_562_780,0.524
Q_562_781,0.491
Q_562_786,0.33
Q_562_789,0.446
Q_562_793,0.579
Q_562_814,0.682
Q_562_817,0.468
Q_562_825,0.589
Q_562_827,0.435
Q_562_828,0.672
Q_562_830,0.557
Q_562_835,0.672
Q_562_843,0.557
Q_562_846,0.446
Q_562_849,0.403
Q_562_853,0.535
Q_568_574,0.545
Q_568_577,0.273
Q_568_592,0.339
Q_568_595,0.282
Q_568_603,0.282
Q_568_607,0.359
Q_568_612,0.478
Q_568_625,0.291
Q_568_627,0.522
Q_568_629,0.38
Q_568_636,0.231
Q_568_637,0.38
Q_568_640,0.216
Q_568_643,0.567
Q_568_644,0.533
Q_568_647,0.478
Q_568_648,0.567
Q_568_651,0.273
Q_568_653,0.545
Q_568_660,0.273
Q_568_666,0.391
Q_568_670,0.31
Q_568_671,0.239
Q_568_676,0.273
Q_568_680,0.5
Q_568_685,0.567
Q_568_687,0.339
Q_568_695,0.434
Q_568_701,0.32
Q_568_702,0.5
Q_568_707,0.533
Q_568_708,0.231
Q_568_717,0.37
Q_568_719,0.478
Q_568_720,0.239
Q_568_738,0.423
Q_568_748,0.522
Q_568_754,0.349
Q_568_771,0.456
Q_568_772,0.412
Q_568_775,0.522
Q_568_780,0.401
Q_568_781,0.37
Q_568_786,0.231
Q_568_789,0.33
Q_568_793,0.456
Q_568_814,0.567
Q_568_817,0.349
Q_568_825,0.467
Q_568_827,0.32
Q_568_828,0.555
Q_568_830,0.434
Q_568_835,0.555
Q_568_843,0.434
Q_568_846,0.33
Q_568_849,0.291
Q_568_853,0.412
Q_574_577,0.24
Q_574_592,0.3
Q_574_595,0.248
Q_574_603,0.248
Q_574_607,0.32
Q_574_612,0.434
Q_574_625,0.256
Q_574_627,0.478
Q_574_629,0.339
Q_574_636,0.201
Q_574_637,0.339
Q_574_640,0.187
Q_574_643,0.522
Q_574_644,0.489
Q_574_647,0.434
Q_574_648,0.522
Q_574_651,0.239
Q_574_653,0.5
Q_574_660,0.239
Q_574_666,0.349
Q_574_670,0.273
Q_574_671,0.208
Q_574_676,0.24
Q_574_680,0.456
Q_574_685,0.522
Q_574_687,0.301
Q_574_695,0.39
Q_574_701,0.282
Q_574_702,0.456
Q_574_707,0.489
Q_574_708,0.201
Q_574_717,0.329
Q_574_719,0.433
Q_574_720,0.208
Q_574_738,0.38
Q_574_748,0.478
Q_574_754,0.31
Q_574_771,0.412
Q_574_772,0.37
Q_574_775,0.478
Q_574_780,0.359
Q_574_781,0.329
Q_574_786,0.201
Q_574_789,0.291
Q_574_793,0.412
Q_574_814,0.522
Q_574_817,0.31
Q_574_825,0.423
Q_574_827,0.282
Q_574_828,0.511
Q_574_830,0.391
Q_574_835,0.511
Q_574_843,0.391
Q_574_846,0.291
Q_574_849,0.256
Q_574_853,0.369
Q_577_592,0.577
Q_577_595,0.512
Q_577_603,0.512
Q_577_607,0.599
Q_577_612,0.709
Q_577_625,0.523
Q_577_627,0.745
Q_577_629,0.62
Q_577_636,0.445
Q_577_637,0.62
Q_577_640,0.423
Q_577_643,0.777
Q_577_644,0.753
Q_577_647,0.709
Q_577_648,0.777
Q_577_651,0.5
Q_577_653,0.761
Q_577_660,0.5
Q_577_666,0.631
Q_577_670,0.545
Q_577_671,0.456
Q_577_676,0.501
Q_577_680,0.727
Q_577_685,0.777
Q_577_687,0.578
Q_577_695,0.671
Q_577_701,0.556
Q_577_702,0.727
Q_577_707,0.753
Q_577_708,0.445
Q_577_717,0.61
Q_577_719,0.709
Q_577_720,0.456
Q_577_738,0.661
Q_577_748,0.745
Q_577_754,0.589
Q_577_771,0.69
Q_577_772,0.651
Q_577_775,0.745
Q_577_780,0.641
Q_577_781,0.61
Q_577_786,0.445
Q_577_789,0.567
Q_577_793,0.691
Q_577_814,0.777
Q_577_817,0.589
Q_577_825,0.7
Q_577_827,0.556
Q_577_828,0.769
Q_577_830,0.671
Q_577_835,0.769
Q_577_843,0.671
Q_577_846,0.567
Q_577_849,0.523
Q_577_853,0.651
Q_592_595,0.437
Q_592_603,0.437
Q_592_607,0.526
Q_592_612,0.644
Q_592_625,0.448
Q_592_627,0.684
Q_592_629,0.548
Q_592_636,0.373
Q_592_637,0.548
Q_592_640,0.352
Q_592_643,0.721
Q_592_644,0.693
Q_592_647,0.644
Q_592_648,0.721
Q_592_651,0.426
Q_592_653,0.703
Q_592_660,0.426
Q_592_666,0.559
Q_592_670,0.471
Q_592_671,0.384
Q_592_676,0.427
Q_592_680,0.664
Q_592_685,0.721
Q_592_687,0.504
Q_592_695,0.602
Q_592_701,0.482
Q_592_702,0.664
Q_592_707,0.693
Q_592_708,0.373
Q_592_717,0.537
Q_592_719,0.644
Q_592_720,0.383
Q_592_738,0.592
Q_592_748,0.684
Q_592_754,0.515
Q_592_771,0.623
Q_592_772,0.581
Q_592_775,0.684
Q_592_780,0.57
Q_592_781,0.537
Q_592_786,0.373
Q_592_789,0.493
Q_592_793,0.624
Q_592_814,0.721
Q_592_817,0.515
Q_592_825,0.634
Q_592_827,0.482
Q_592_828,0.712
Q_592_830,0.603
Q_592_835,0.712
Q_592_843,0.603
Q_592_846,0.493
Q_592_849,0.448
Q_592_853,0.581
Q_595_603,0.502
Q_595_607,0.59
Q_595_612,0.701
Q_595_625,0.513
Q_595_627,0.737
Q_595_629,0.611
Q_595_636,0.435
Q_595_637,0.611
Q_595_640,0.413
Q_595_643,0.77
Q_595_644,0.745
Q_595_647,0.701
Q_595_648,0.77
Q_595_651,0.49
Q_595_653,0.754
Q_595_660,0.49
Q_595_666,0.622
Q_595_670,0.535
Q_595_671,0.446
Q_595_676,0.491
Q_595_680,0.719
Q_595_685,0.77
Q_595_687,0.568
Q_595_695,0.662
Q_595_701,0.546
Q_595_702,0.719
Q_595_707,0.745
Q_595_708,0.435
Q_595_717,0.601
Q_595_719,0.701
Q_595_720,0.446
Q_595_738,0.652
Q_595_748,0.737
Q_595_754,0.579
Q_595_771,0.682
Q_595_772,0.642
Q_595_775,0.737
Q_595_780,0.632
Q_595_781,0.601
Q_595_786,0.435
Q_595_789,0.557
Q_595_793,0.682
Q_595_814,0.77
Q_595_817,0.579
Q_595_825,0.691
Q_595_827,0.546
Q_595_828,0.762
Q_595_830,0.662
Q_595_835,0.762
Q_595_843,0.662
Q_595_846,0.557
Q_595_849,0.513
Q_595_853,0.642
Q_603_607,0.59
Q_603_612,0.701
Q_603_625,0.513
Q_603_627,0.737
Q_603_629,0.611
Q_603_636,0.435
Q_603_637,0.611
Q_603_640,0.413
Q_603_643,0.77
Q_603_644,0.745
Q_603_647,0.701
Q_603_648,0.77
Q_603_651,0.49
Q_603_653,0.754
Q_603_660,0.49
Q_603_666,0.622
Q_603_670,0.535
Q_603_671,0.446
Q_603_676,0.491
Q_603_680,0.719
Q_603_685,0.77
Q_603_687,0.568
Q_603_695,0.662
Q_603_701,0.546
Q_603_702,0.719
Q_603_707,0.745
Q_603_708,0.435
Q_603_717,0.601
Q_603_719,0.701
Q_603_720,0.446
Q_603_738,0.652
Q_603_748,0.737
Q_603_754,0.579
Q_603_771,0.682
Q_603_772,0.642
Q_603_775,0.737
Q_603_780,0.632
Q_603_781,0.601
Q_603_786,0.435
Q_603_789,0.557
Q_603_793,0.682
Q_603_814,0.77
Q_603_817,0.579
Q_603_825,0.691
Q_603_827,0.546
Q_603_828,0.762
Q_603_830,0.662
Q_603_835,0.762
Q_603_843,0.662
Q_603_846,0.557
Q_603_849,0.513
Q_603_853,0.642
Q_607_612,0.621
Q_607_625,0.424
Q_607_627,0.662
Q_607_629,0.524
Q_607_636,0.35
Q_607_637,0.524
Q_607_640,0.33
Q_607_643,0.701
Q_607_644,0.672
Q_607_647,0.621
Q_607_648,0.701
Q_607_651,0.402
Q_607_653,0.682
Q_607_660,0.403
Q_607_666,0.535
Q_607_670,0.446
Q_607_671,0.361
Q_607_676,0.403
Q_607_680,0.642
Q_607_685,0.701
Q_607_687,0.479
Q_607_695,0.578
Q_607_701,0.457
Q_607_702,0.642
Q_607_707,0.672
Q_607_708,0.35
Q_607_717,0.513
Q_607_719,0.621
Q_607_720,0.36
Q_607_738,0.568
Q_607_748,0.662
Q_607_754,0.491
Q_607_771,0.6
Q_607_772,0.557
Q_607_775,0.662
Q_607_780,0.546
Q_607_781,0.513
Q_607_786,0.35
Q_607_789,0.468
Q_607_793,0.6
Q_607_814,0.701
Q_607_817,0.491
Q_607_825,0.611
Q_607_827,0.457
Q_607_828,0.691
Q_607_830,0.579
Q_607_835,0.691
Q_607_843,0.579
Q_607_846,0.468
Q_607_849,0.424
Q_607_853,0.557
Q_612_625,0.31
Q_612_627,0.545
Q_612_629,0.401
Q_612_636,0.247
Q_612_637,0.401
Q_612_640,0.231
Q_612_643,0.588
Q_612_644,0.555
Q_612_647,0.5
Q_612_648,0.588
Q_612_651,0.291
Q_612_653,0.567
Q_612_660,0.291
Q_612_666,0.412
Q_612_670,0.33
Q_612_671,0.256
Q_612_676,0.292
Q_612_680,0.522
Q_612_685,0.588
Q_612_687,0.36
Q_612_695,0.456
Q_612_701,0.339
Q_612_702,0.522
Q_612_707,0.555
Q_612_708,0.247
Q_612_717,0.391
Q_612_719,0.5
Q_612_720,0.256
Q_612_738,0.445
Q_612_748,0.545
Q_612_754,0.37
Q_612_771,0.478
Q_612_772,0.434
Q_612_775,0.545
Q_612_780,0.423
Q_612_781,0.391
Q_612_786,0.247
Q_612_789,0.35
Q_612_793,0.478
Q_612_814,0.588
Q_612_817,0.37
Q_612_825,0.489
Q_612_827,0.339
Q_612_828,0.577
Q_612_830,0.456
Q_612_835,0.577
Q_612_843,0.456
Q_612_846,0.35
Q_612_849,0.31
Q_612_853,0.434
Q_625_627,0.729
Q_625_629,0.601
Q_625_636,0.425
Q_625_637,0.601
Q_625_640,0.403
Q_625_643,0.763
Q_625_644,0.738
Q_625_647,0.693
Q_625_648,0.763
Q_625_651,0.48
Q_625_653,0.746
Q_625_660,0.48
Q_625_666,0.612
Q_625_670,0.525
Q_625_671,0.436
Q_625_676,0.481
Q_625_680,0.711
Q_625_685,0.763
Q_625_687,0.558
Q_625_695,0.653
Q_625_701,0.536
Q_625_702,0.711
Q_625_707,0.738
Q_625_708,0.425
Q_625_717,0.591
Q_625_719,0.692
Q_625_720,0.436
Q_625_738,0.643
Q_625_748,0.729
Q_625_754,0.569
Q_625_771,0.673
Q_625_772,0.633
Q_625_775,0.729
Q_625_780,0.622
Q_625_781,0.591
Q_625_786,0.425
Q_625_789,0.547
Q_625_793,0.673
Q_625_814,0.763
Q_625_817,0.569
Q_625_825,0.683
Q_625_827,0.536
Q_625_828,0.754
Q_625_830,0.653
Q_625_835,0.754
Q_625_843,0.653
Q_625_846,0.547
Q_625_849,0.503
Q_625_853,0.633
Q_627_629,0.359
Q_627_636,0.215
Q_627_637,0.359
Q_627_640,0.201
Q_627_643,0.545
Q_627_644,0.511
Q_627_647,0.456
Q_627_648,0.545
Q_627_651,0.256
Q_627_653,0.522
Q_627_660,0.256
Q_627_666,0.37
Q_627_670,0.291
Q_627_671,0.223
Q_627_676,0.256
Q_627_680,0.478
Q_627_685,0.545
Q_627_687,0.32
Q_627_695,0.412
Q_627_701,0.301
Q_627_702,0.478
Q_627_707,0.511
Q_627_708,0.216
Q_627_717,0.349
Q_627_719,0.455
Q_627_720,0.223
Q_627_738,0.401
Q_627_748,0.5
Q_627_754,0.329
Q_627_771,0.434
Q_627_772,0.391
Q_627_775,0.5
Q_627_780,0.38
Q_627_781,0.349
Q_627_786,0.216
Q_627_789,0.31
Q_627_793,0.434
Q_627_814,0.545
Q_627_817,0.329
Q_627_825,0.445
Q_627_827,0.301
Q_627_828,0.533
Q_627_830,0.412
Q_627_835,0.533
Q_627_843,0.412
Q_627_846,0.31
Q_627_849,0.273
Q_627_853,0.39
Q_629_636,0.33
Q_629_637,0.501
Q_629_640,0.311
Q_629_643,0.682
Q_629_644,0.652
Q_629_647,0.6
Q_629_648,0.682
Q_629_651,0.381
Q_629_653,0.662
Q_629_660,0.381
Q_629_666,0.513
Q_629_670,0.424
Q_629_671,0.34
Q_629_676,0.382
Q_629_680,0.621
Q_629_685,0.682
Q_629_687,0.457
Q_629_695,0.557
Q_629_701,0.435
Q_629_702,0.621
Q_629_707,0.652
Q_629_708,0.33
Q_629_717,0.491
Q_629_719,0.6
Q_629_720,0.34
Q_629_738,0.546
Q_629_748,0.642
Q_629_754,0.468
Q_629_771,0.578
Q_629_772,0.535
Q_629_775,0.642
Q_629_780,0.524
Q_629_781,0.491
Q_629_786,0.33
Q_629_789,0.446
Q_629_793,0.579
Q_629_814,0.682
Q_629_817,0.468
Q_629_825,0.589
Q_629_827,0.435
Q_629_828,0.672
Q_629_830,0.557
Q_629_835,0.672
Q_629_843,0.557
Q_629_846,0.446
Q_629_849,0.403
Q_629_853,0.535
Q_636_637,0.676
Q_636_640,0.483
Q_636_643,0.817
Q_636_644,0.796
Q_636_647,0.757
Q_636_648,0.817
Q_636_651,0.561
Q_636_653,0.803
Q_636_660,0.561
Q_636_666,0.686
Q_636_670,0.605
Q_636_671,0.517
Q_636_676,0.562
Q_636_680,0.773
Q_636_685,0.817
Q_636_687,0.636
Q_636_695,0.723
Q_636_701,0.615
Q_636_702,0.773
Q_636_707,0.796
Q_636_708,0.506
Q_636_717,0.667
Q_636_719,0.757
Q_636_720,0.517
Q_636_738,0.714
Q_636_748,0.788
Q_636_754,0.647
Q_636_771,0.74
Q_636_772,0.705
Q_636_775,0.788
Q_636_780,0.695
Q_636_781,0.667
Q_636_786,0.506
Q_636_789,0.626
Q_636_793,0.74
Q_636_814,0.817
Q_636_817,0.647
Q_636_825,0.749
Q_636_827,0.615
Q_636_828,0.81
Q_636_830,0.723
Q_636_835,0.81
Q_636_843,0.723
Q_636_846,0.626
Q_636_849,0.583
Q_636_853,0.705
Q_637_640,0.311
Q_637_643,0.682
Q_637_644,0.652
Q_637_647,0.6
Q_637_648,0.682
Q_637_651,0.381
Q_637_653,0.662
Q_637_660,0.381
Q_637_666,0.513
Q_637_670,0.424
Q_637_671,0.34
Q_637_676,0.382
Q_637_680,0.621
Q_637_685,0.682
Q_637_687,0.457
Q_637_695,0.557
Q_637_701,0.435
Q_637_702,0.621
Q_637_707,0.652
Q_637_708,0.33
Q_637_717,0.491
Q_637_719,0.6
Q_637_720,0.34
Q_637_738,0.546
Q_637_748,0.642
Q_637_754,0.468
Q_637_771,0.578
Q_637_772,0.535
Q_637_775,0.642
Q_637_780,0.524
Q_637_781,0.491
Q_637_786,0.33
Q_637_789,0.446
Q_637_793,0.579
Q_637_814,0.682
Q_637_817,0.468
Q_637_825,0.589
Q_637_827,0.435
Q_637_828,0.672
Q_637_830,0.557
Q_637_835,0.672
Q_637_843,0.557
Q_637_846,0.446
Q_637_849,0.403
Q_637_853,0.535
Q_640_643,0.829
Q_640_644,0.81
Q_640_647,0.773
Q_640_648,0.829
Q_640_651,0.583
Q_640_653,0.817
Q_640_660,0.583
Q_640_666,0.705
Q_640_670,0.626
Q_640_671,0.539
Q_640_676,0.584
Q_640_680,0.788
Q_640_685,0.829
Q_640_687,0.657
Q_640_695,0.74
Q_640_701,0.636
Q_640_702,0.788
Q_640_707,0.81
Q_640_708,0.528
Q_640_717,0.686
Q_640_719,0.773
Q_640_720,0.539
Q_640_738,0.732
Q_640_748,0.803
Q_640_754,0.667
Q_640_771,0.757
Q_640_772,0.723
Q_640_775,0.803
Q_640_780,0.714
Q_640_781,0.686
Q_640_786,0.528
Q_640_789,0.647
Q_640_793,0.757
Q_640_814,0.829
Q_640_817,0.667
Q_640_825,0.765
Q_640_827,0.636
Q_640_828,0.823
Q_640_830,0.741
Q_640_835,0.823
Q_640_843,0.741
Q_640_846,0.647
Q_640_849,0.605
Q_640_853,0.723
Q_643_644,0.467
Q_643_647,0.412
Q_643_648,0.5
Q_643_651,0.223
Q_643_653,0.478
Q_643_660,0.223
Q_643_666,0.329
Q_643_670,0.256
Q_643_671,0.194
Q_643_676,0.224
Q_643_680,0.434
Q_643_685,0.5
Q_643_687,0.282
Q_643_695,0.369
Q_643_701,0.264
Q_643_702,0.434
Q_643_707,0.467
Q_643_708,0.187
Q_643_717,0.31
Q_643_719,0.412
Q_643_720,0.194
Q_643_738,0.359
Q_643_748,0.456
Q_643_754,0.291
Q_643_771,0.39
Q_643_772,0.349
Q_643_775,0.456
Q_643_780,0.339
Q_643_781,0.31
Q_643_786,0.187
Q_643_789,0.273
Q_643_793,0.391
Q_643_814,0.5
Q_643_817,0.291
Q_643_825,0.401
Q_643_827,0.264
Q_643_828,0.489
Q_643_830,0.37
Q_643_835,0.489
Q_643_843,0.37
Q_643_846,0.273
Q_643_849,0.239
Q_643_853,0.349
Q_644_647,0.446
Q_644_648,0.535
Q_644_651,0.248
Q_644_653,0.512
Q_644_660,0.248
Q_644_666,0.361
Q_644_670,0.283
Q_644_671,0.217
Q_644_676,0.249
Q_644_680,0.468
Q_644_685,0.535
Q_644_687,0.311
Q_644_695,0.402
Q_644_701,0.292
Q_644_702,0.468
Q_644_707,0.501
Q_644_708,0.209
Q_644_717,0.34
Q_644_719,0.446
Q_644_720,0.216
Q_644_738,0.392
Q_644_748,0.49
Q_644_754,0.321
Q_644_771,0.424
Q_644_772,0.381
Q_644_775,0.49
Q_644_780,0.371
Q_644_781,0.34
Q_644_786,0.209
Q_644_789,0.302
Q_644_793,0.424
Q_644_814,0.535
Q_644_817,0.321
Q_644_825,0.435
Q_644_827,0.292
Q_644_828,0.523
Q_644_830,0.403
Q_644_835,0.523
Q_644_843,0.403
Q_644_846,0.302
Q_644_849,0.265
Q_644_853,0.381
Q_647_648,0.588
Q_647_651,0.291
Q_647_653,0.567
Q_647_660,0.291
Q_647_666,0.412
Q_647_670,0.33
Q_647_671,0.256
Q_647_676,0.292
Q_647_680,0.522
Q_647_685,0.588
Q_647_687,0.36
Q_647_695,0.456
Q_647_701,0.339
Q_647_702,0.522
Q_647_707,0.555
Q_647_708,0.247
Q_647_717,0.391
Q_647_719,0.5
Q_647_720,0.256
Q_647_738,0.445
Q_647_748,0.545
Q_647_754,0.37
Q_647_771,0.478
Q_647_772,0.434
Q_647_775,0.545
Q_647_780,0.423
Q_647_781,0.391
Q_647_786,0.247
Q_647_789,0.35
Q_647_793,0.478
Q_647_814,0.588
Q_647_817,0.37
Q_647_825,0.489
Q_647_827,0.339
Q_647_828,0.577
Q_647_830,0.456
Q_647_835,0.577
Q_647_843,0.456
Q_647_846,0.35
Q_647_849,0.31
Q_647_853,0.434
Q_648_651,0.223
Q_648_653,0.478
Q_648_660,0.223
Q_648_666,0.329
Q_648_670,0.256
Q_648_671,0.194
Q_648_676,0.224
Q_648_680,0.434
Q_648_685,0.5
Q_648_687,0.282
Q_648_695,0.369
Q_648_701,0.264
Q_648_702,0.434
Q_648_707,0.467
Q_648_708,0.187
Q_648_717,0.31
Q_648_719,0.412
Q_648_720,0.194
Q_648_738,0.359
Q_648_748,0.456
Q_648_754,0.291
Q_648_771,0.39
Q_648_772,0.349
Q_648_775,0.456
Q_648_780,0.339
Q_648_781,0.31
Q_648_786,0.187
Q_648_789,0.273
Q_648_793,0.391
Q_648_814,0.5
Q_648_817,0.291
Q_648_825,0.401
Q_648_827,0.264
Q_648_828,0.489
Q_648_830,0.37
Q_648_835,0.489
Q_648_843,0.37
Q_648_846,0.273
Q_648_849,0.239
Q_648_853,0.349
Q_651_653,0.764
Q_651_660,0.505
Q_651_666,0.635
Q_651_670,0.55
Q_651_671,0.461
Q_651_676,0.505
Q_651_680,0.731
Q_651_685,0.78
Q_651_687,0.582
Q_651_695,0.675
Q_651_701,0.56
Q_651_702,0.731
Q_651_707,0.756
Q_651_708,0.449
Q_651_717,0.614
Q_651_719,0.713
Q_651_720,0.46
Q_651_738,0.665
Q_651_748,0.748
Q_651_754,0.593
Q_651_771,0.694
Q_651_772,0.656
Q_651_775,0.748
Q_651_780,0.645
Q_651_781,0.614
Q_651_786,0.449
Q_651_789,0.571
Q_651_793,0.694
Q_651_814,0.78
Q_651_817,0.593
Q_651_825,0.704
Q_651_827,0.56
Q_651_828,0.772
Q_651_830,0.675
Q_651_835,0.772
Q_651_843,0.675
Q_651_846,0.571
Q_651_849,0.527
Q_651_853,0.655
Q_653_660,0.239
Q_653_666,0.349
Q_653_670,0.273
Q_653_671,0.208
Q_653_676,0.24
Q_653_680,0.456
Q_653_685,0.522
Q_653_687,0.301
Q_653_695,0.39
Q_653_701,0.282
Q_653_702,0.456
Q_653_707,0.489
Q_653_708,0.201
Q_653_717,0.329
Q_653_719,0.433
Q_653_720,0.208
Q_653_738,0.38
Q_653_748,0.478
Q_653_754,0.31
Q_653_771,0.412
Q_653_772,0.37
Q_653_775,0.478
Q_653_780,0.359
Q_653_781,0.329
Q_653_786,0.201
Q_653_789,0.291
Q_653_793,0.412
Q_653_814,0.522
Q_653_817,0.31
Q_653_825,0.423
Q_653_827,0.282
Q_653_828,0.511
Q_653_830,0.391
Q_653_835,0.511
Q_653_843,0.391
Q_653_846,0.291
Q_653_849,0.256
Q_653_853,0.369
Q_660_666,0.633
Q_660_670,0.547
Q_660_671,0.458
Q_660_676,0.503
Q_660_680,0.729
Q_660_685,0.778
Q_660_687,0.58
Q_660_695,0.673
Q_660_701,0.558
Q_660_702,0.729
Q_660_707,0.754
Q_660_708,0.447
Q_660_717,0.612
Q_660_719,0.711
Q_660_720,0.458
Q_660_738,0.663
Q_660_748,0.746
Q_660_754,0.591
Q_660_771,0.692
Q_660_772,0.654
Q_660_775,0.746
Q_660_780,0.643
Q_660_781,0.612
Q_660_786,0.447
Q_660_789,0.569
Q_660_793,0.693
Q_660_814,0.778
Q_660_817,0.591
Q_660_825,0.702
Q_660_827,0.558
Q_660_828,0.771
Q_660_830,0.673
Q_660_835,0.771
Q_660_843,0.673
Q_660_846,0.569
Q_660_849,0.525
Q_660_853,0.653
Q_666_670,0.413
Q_666_671,0.329
Q_666_676,0.37
Q_666_680,0.61
Q_666_685,0.671
Q_666_687,0.445
Q_666_695,0.544
Q_666_701,0.423
Q_666_702,0.61
Q_666_707,0.641
Q_666_708,0.32
Q_666_717,0.478
Q_666_719,0.588
Q_666_720,0.329
Q_666_738,0.534
Q_666_748,0.631
Q_666_754,0.456
Q_666_771,0.566
Q_666_772,0.523
Q_666_775,0.631
Q_666_780,0.511
Q_666_781,0.478
Q_666_786,0.32
Q_666_789,0.434
Q_666_793,0.567
Q_666_814,0.671
Q_666_817,0.456
Q_666_825,0.577
Q_666_827,0.423
Q_666_828,0.661
Q_666_830,0.545
Q_666_835,0.661
Q_666_843,0.545
Q_666_846,0.434
Q_666_849,0.391
Q_666_853,0.522
Q_670_671,0.412
Q_670_676,0.456
Q_670_680,0.691
Q_670_685,0.745
Q_670_687,0.534
Q_670_695,0.631
Q_670_701,0.512
Q_670_702,0.691
Q_670_707,0.718
Q_670_708,0.401
Q_670_717,0.567
Q_670_719,0.671
Q_670_720,0.412
Q_670_738,0.62
Q_670_748,0.709
Q_670_754,0.545
Q_670_771,0.651
Q_670_772,0.61
Q_670_775,0.709
Q_670_780,0.599
Q_670_781,0.567
Q_670_786,0.401
Q_670_789,0.523
Q_670_793,0.651
Q_670_814,0.745
Q_670_817,0.545
Q_670_825,0.661
Q_670_827,0.512
Q_670_828,0.736
Q_670_830,0.631
Q_670_835,0.736
Q_670_843,0.631
Q_670_846,0.523
Q_670_849,0.478
Q_670_853,0.61
Q_671_676,0.547
Q_671_680,0.763
Q_671_685,0.808
Q_671_687,0.623
Q_671_695,0.711
Q_671_701,0.602
Q_671_702,0.763
Q_671_707,0.786
Q_671_708,0.491
Q_671_717,0.654
Q_671_719,0.746
Q_671_720,0.502
Q_671_738,0.702
Q_671_748,0.779
Q_671_754,0.633
Q_671_771,0.729
Q_671_772,0.693
Q_671_775,0.779
Q_671_780,0.683
Q_671_781,0.654
Q_671_786,0.491
Q_671_789,0.612
Q_671_793,0.729
Q_671_814,0.808
Q_671_817,0.633
Q_671_825,0.738
Q_671_827,0.602
Q_671_828,0.801
Q_671_830,0.711
Q_671_835,0.801
Q_671_843,0.711
Q_671_846,0.612
Q_671_849,0.569
Q_671_853,0.692
Q_676_680,0.727
Q_676_685,0.777
Q_676_687,0.578
Q_676_695,0.671
Q_676_701,0.556
Q_676_702,0.727
Q_676_707,0.753
Q_676_708,0.445
Q_676_717,0.61
Q_676_719,0.709
Q_676_720,0.456
Q_676_738,0.661
Q_676_748,0.745
Q_676_754,0.589
Q_676_771,0.69
Q_676_772,0.651
Q_676_775,0.745
Q_676_780,0.641
Q_676_781,0.61
Q_676_786,0.445
Q_676_789,0.567
Q_676_793,0.691
Q_676_814,0.777
Q_676_817,0.589
Q_676_825,0.7
Q_676_827,0.556
Q_676_828,0.769
Q_676_830,0.671
Q_676_835,0.769
Q_676_843,0.671
Q_676_846,0.567
Q_676_849,0.523
Q_676_853,0.651
Q_680_685,0.567
Q_680_687,0.339
Q_680_695,0.434
Q_680_701,0.32
Q_680_702,0.5
Q_680_707,0.533
Q_680_708,0.231
Q_680_717,0.37
Q_680_719,0.478
Q_680_720,0.239
Q_680_738,0.423
Q_680_748,0.522
Q_680_754,0.349
Q_680_771,0.456
Q_680_772,0.412
Q_680_775,0.522
Q_680_780,0.401
Q_680_781,0.37
Q_680_786,0.231
Q_680_789,0.33
Q_680_793,0.456
Q_680_814,0.567
Q_680_817,0.349
Q_680_825,0.467
Q_680_827,0.32
Q_680_828,0.555
Q_680_830,0.434
Q_680_835,0.555
